Age,Education,Marital_Status,No of adults,Income,Kidhome,Teenhome,Years joined,Dependency Ratio,Enrollment year,enrollment_Customer,Customer tenure(days),Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Expenditure_2yrs,Avg_Monthly _spend,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Engagement score,Campaign2,Complain,Z_CostContact,Z_Revenue,Response
59,Graduation,Together,2,37758,1,1,13,1,2012,10/4/12,4802,49,27,2,10,0,0,1,40,1.67,2,1,0,3,8,5,0,0,3,11,0
62,PhD,Single,1,46757,0,1,13,1,2012,11/16/12,4759,71,777,30,163,0,51,122,1143,47.63,6,4,4,7,9,7.8,0,0,3,11,0
56,Master,Married,2,79734,0,0,11,0,2014,6/28/14,4170,72,572,8,232,23,62,17,914,38.08,1,4,3,6,1,4,1,0,3,11,0
33,Graduation,Together,2,63207,0,0,12,0,2013,1/20/13,4694,68,438,169,565,91,169,70,1502,62.58,1,2,3,6,7,6.4,1,0,3,11,0
71,Graduation,Divorced,1,72071,0,1,12,1,2013,2/14/13,4669,4,531,69,300,150,138,150,1338,55.75,3,5,4,8,2,5.6,0,0,3,11,0
42,PhD,Together,2,21840,1,0,12,0.5,2013,7/21/13,4512,80,17,0,9,0,0,1,27,1.13,1,1,0,3,9,5.4,0,0,3,11,0
43,2n Cycle,Together,2,58582,0,1,12,0.5,2013,9/28/13,4443,15,402,35,106,101,77,42,763,31.79,2,9,2,9,5,7.4,1,0,3,11,0
74,Graduation,Single,1,72282,0,0,12,0,2013,7/19/13,4514,70,503,27,419,90,139,153,1331,55.46,1,5,7,9,7,8.2,0,0,3,11,1
69,Graduation,Married,2,50387,0,2,12,1,2013,8/31/13,4471,91,369,9,87,12,14,34,525,21.88,3,6,2,8,5,6.8,0,0,3,11,0
64,PhD,Together,2,32583,1,1,11,1,2014,6/15/14,4183,10,5,0,3,0,0,1,9,0.38,1,1,0,2,7,4,0,0,3,11,0
63,Graduation,Together,2,62568,0,1,11,0.5,2014,4/7/14,4252,99,362,17,398,80,35,61,953,39.71,3,5,3,5,4,4.6,1,0,3,11,0
54,Master,Divorced,1,44635,1,1,12,2,2013,10/11/13,4430,25,56,0,9,0,0,3,68,2.83,2,2,0,3,7,4.6,0,0,3,11,0
54,Master,Single,1,33316,1,1,12,2,2013,10/4/13,4437,34,79,1,31,4,4,12,131,5.46,3,2,1,4,6,4.8,0,0,3,11,0
57,Graduation,Married,2,63967,0,1,12,0.5,2013,8/9/13,4493,57,387,84,141,73,35,162,882,36.75,3,4,4,12,2,8,0,0,3,11,0
47,2n Cycle,Together,2,52513,0,0,13,0,2012,9/4/12,4832,84,367,17,241,104,188,232,1149,47.88,2,9,5,9,7,8.2,0,0,3,11,0
56,Graduation,Married,2,25293,1,0,12,0.5,2013,9/15/13,4456,51,15,0,11,0,2,9,37,1.54,1,1,1,2,8,4.4,0,0,3,11,0
60,PhD,Widow,1,54111,0,1,12,1,2013,8/25/13,4477,97,267,6,54,8,3,50,388,16.17,2,5,2,6,5,5.6,0,0,3,11,0
39,Graduation,Together,2,78394,0,0,12,0,2013,2/15/13,4668,13,298,27,697,216,24,166,1428,59.50,1,4,6,5,2,3.8,0,0,3,11,1
67,Master,Married,2,80739,0,0,12,0,2013,5/23/13,4571,92,674,92,736,39,0,92,1633,68.04,1,3,11,9,1,5.8,0,0,3,11,0
50,Master,Together,2,22669,1,0,12,0.5,2013,5/22/13,4572,30,16,14,36,37,22,48,173,7.21,3,4,1,2,9,4.8,0,0,3,11,1
38,Graduation,Single,1,29236,1,0,12,1,2013,10/8/13,4433,30,37,4,24,16,9,9,99,4.13,2,4,0,3,9,5.4,0,0,3,11,0
66,Graduation,Together,2,44911,0,1,12,0.5,2013,3/15/13,4640,11,159,0,22,2,1,31,215,8.96,3,4,1,4,7,5.2,0,0,3,11,0
63,PhD,Married,2,54693,0,1,12,0.5,2013,2/17/13,4666,72,686,17,142,23,26,35,929,38.71,8,6,4,13,6,10.2,0,0,3,11,0
51,Graduation,Together,2,48186,1,0,11,0.5,2014,3/20/14,4270,39,97,3,66,12,7,34,219,9.13,3,4,1,4,7,5.2,0,0,3,11,0
48,Graduation,Married,2,54809,1,1,12,1,2013,9/11/13,4460,0,63,6,57,13,13,22,174,7.25,4,2,1,5,4,4.6,0,0,3,11,1
47,Graduation,Together,2,41580,1,1,13,1,2012,12/10/12,4735,15,56,5,24,4,0,3,92,3.83,3,2,1,3,5,3.8,0,0,3,11,0
55,PhD,Married,2,80336,0,0,12,0,2013,9/9/13,4462,12,209,19,456,160,142,66,1052,43.83,1,2,9,13,1,8.2,0,0,3,11,0
68,Graduation,Married,2,47743,0,1,12,0.5,2013,3/22/13,4633,56,198,2,43,0,12,20,275,11.46,3,4,1,6,6,6,1,0,3,11,0
70,2n Cycle,Married,2,62972,0,1,13,0.5,2012,8/3/12,4864,39,313,15,47,20,0,192,587,24.46,2,7,4,3,6,4.2,0,0,3,11,0
71,PhD,Divorced,1,57333,0,1,13,1,2012,9/22/12,4814,55,941,14,397,76,58,176,1662,69.25,11,8,5,9,6,7.8,0,0,3,11,1
43,PhD,Together,2,32313,1,0,12,0.5,2013,2/11/13,4672,60,86,4,56,2,4,7,159,6.63,3,4,0,4,9,6,0,0,3,11,0
72,Master,Widow,1,84953,0,0,12,0,2013,6/3/13,4560,73,167,48,602,63,72,72,1024,42.67,1,3,10,4,2,3.2,1,0,3,11,1
57,Master,Divorced,1,27071,1,0,11,1,2014,4/23/14,4236,90,8,3,19,0,2,3,35,1.46,2,2,0,3,6,4.2,0,0,3,11,0
68,Master,Together,2,68148,0,0,12,0,2013,8/31/13,4471,86,389,66,408,37,57,85,1042,43.42,1,4,4,6,2,4.4,0,0,3,11,0
60,Master,Together,2,65735,1,1,12,1,2013,12/7/13,4373,37,239,7,119,4,15,11,395,16.46,5,6,2,6,7,6.4,0,0,3,11,0
50,PhD,Married,2,86836,0,0,13,0,2012,9/12/12,4824,7,179,21,273,0,21,63,557,23.21,1,6,10,6,5,5.6,1,0,3,11,1
62,PhD,Married,2,4023,1,1,11,1,2014,6/23/14,4175,29,5,0,1,1,1,1,9,0.38,15,0,0,0,19,7.6,0,0,3,11,0
35,Graduation,Married,2,30093,0,0,12,0,2013,7/8/13,4525,19,2,6,28,13,4,16,69,2.88,1,2,0,3,7,4.6,0,0,3,11,0
59,PhD,Married,2,57705,0,1,11,0.5,2014,1/11/14,4338,14,383,0,53,6,4,40,486,20.25,3,8,1,6,6,6,0,0,3,11,0
37,Graduation,Single,1,25008,1,0,11,1,2014,2/2/14,4316,72,2,8,8,6,1,9,34,1.42,2,1,0,3,8,5,0,0,3,11,0
30,2n Cycle,Single,1,83257,0,0,13,0,2012,9/18/12,4818,56,536,27,590,38,107,67,1365,56.88,1,5,10,12,6,9.6,1,1,3,11,1
50,Graduation,Together,2,22280,1,0,12,0.5,2013,5/19/13,4575,85,2,1,4,3,1,2,13,0.54,1,1,0,2,8,4.4,0,0,3,11,0
47,PhD,Married,2,72159,0,0,13,0,2012,10/29/12,4777,62,322,53,899,34,40,53,1401,58.38,1,4,6,10,2,6.8,0,0,3,11,0
64,Graduation,Together,2,64260,0,0,12,0,2013,1/11/13,4703,1,539,169,816,20,0,30,1574,65.58,1,4,5,4,3,3.6,0,0,3,11,1
41,PhD,Single,1,82733,0,0,12,0,2013,9/10/13,4461,28,712,50,420,65,38,38,1323,55.13,1,8,4,7,4,5.8,0,0,3,11,1
54,Master,Divorced,1,74290,0,1,12,1,2013,8/12/13,4490,70,1121,0,72,0,12,12,1217,50.71,4,10,8,10,6,8.4,1,0,3,11,0
74,Master,Single,1,58217,2,1,13,3,2012,11/17/12,4758,84,68,1,13,3,5,13,103,4.29,1,2,0,4,6,4.8,0,0,3,11,0
49,Master,Together,2,21024,0,0,12,0,2013,7/4/13,4529,89,36,4,18,6,2,18,84,3.50,1,2,0,4,7,5.2,0,0,3,11,0
53,PhD,Married,2,70116,0,0,12,0,2013,1/26/13,4688,73,707,44,603,95,58,29,1536,64.00,1,2,8,12,1,7.6,0,0,3,11,0
40,Graduation,Together,2,54006,1,0,13,0.5,2012,9/18/12,4818,42,174,77,203,6,24,97,581,24.21,2,8,1,7,7,7,0,0,3,11,0
59,PhD,Married,2,69063,0,1,13,0.5,2012,11/7/12,4768,16,666,35,124,69,8,26,928,38.67,1,5,3,5,3,4.2,0,0,3,11,0
50,2n Cycle,Divorced,1,11448,0,0,12,0,2013,12/15/13,4365,16,0,0,0,6,2,6,14,0.58,1,1,0,2,6,3.6,0,0,3,11,0
46,Graduation,Single,1,61825,0,1,12,1,2013,8/7/13,4495,56,162,50,100,55,30,27,424,17.67,1,4,2,8,4,6.4,0,0,3,11,0
54,Graduation,Married,2,70886,1,0,12,0.5,2013,10/14/13,4427,65,407,70,239,103,88,53,960,40.00,1,5,4,4,2,3.2,0,0,3,11,0
43,Graduation,Married,2,69109,0,0,13,0,2012,11/9/12,4766,10,823,25,459,124,29,95,1555,64.79,1,6,6,7,4,5.8,1,0,3,11,1
52,Graduation,Widow,1,60208,1,1,13,2,2012,10/7/12,4799,13,488,23,71,15,0,59,656,27.33,11,8,3,7,7,7,1,0,3,11,1
57,Master,Together,2,32889,1,1,12,1,2013,9/6/13,4465,78,28,0,13,4,2,8,55,2.29,3,2,1,3,5,3.8,0,0,3,11,0
41,Graduation,Single,1,34738,1,0,11,1,2014,5/11/14,4218,51,3,2,10,3,0,2,20,0.83,1,1,0,3,6,4.2,0,0,3,11,0
54,Master,Together,2,30538,1,0,13,0.5,2012,10/1/12,4805,27,284,0,52,8,3,20,367,15.29,4,9,0,4,10,6.4,0,0,3,11,0
48,2n Cycle,Together,2,82326,0,0,11,0,2014,3/10/14,4280,30,938,142,754,159,81,183,2257,94.04,1,5,10,6,2,4.4,1,0,3,11,1
58,PhD,Divorced,1,26642,1,0,11,1,2014,3/1/14,4289,71,13,2,15,2,2,8,42,1.75,2,2,0,3,6,4.2,0,0,3,11,0
61,Graduation,Divorced,1,69932,0,1,12,1,2013,6/12/13,4551,97,412,172,153,150,105,57,1049,43.71,2,7,6,11,4,8.2,0,0,3,11,0
53,Graduation,Single,1,44503,1,1,11,2,2014,4/16/14,4243,83,31,1,8,0,0,8,48,2.00,2,2,0,3,6,4.2,0,0,3,11,0
77,PhD,Single,1,60200,0,1,12,1,2013,1/2/13,4712,3,502,19,132,0,6,26,685,28.54,6,6,2,11,6,9,0,0,3,11,0
73,Graduation,Divorced,1,49638,0,1,11,1,2014,4/19/14,4240,71,18,10,3,3,5,0,39,1.63,1,1,0,3,2,2.6,0,0,3,11,0
38,2n Cycle,Single,1,23830,0,0,11,0,2014,2/7/14,4311,3,1,8,6,4,8,16,43,1.79,1,1,0,3,7,4.6,0,0,3,11,0
66,Master,Widow,1,33051,0,0,13,0,2012,8/16/12,4851,15,100,71,243,108,94,219,835,34.79,3,9,1,8,9,8.4,0,0,3,11,1
67,Graduation,Married,2,72905,0,0,11,0,2014,1/21/14,4328,52,407,114,445,181,165,203,1515,63.13,1,3,7,9,1,5.8,1,0,3,11,0
74,PhD,Together,2,69702,0,1,12,0.5,2013,2/19/13,4664,8,664,9,240,50,19,57,1039,43.29,2,7,7,10,4,7.6,0,0,3,11,0
50,Graduation,Divorced,1,70300,1,0,12,1,2013,7/15/13,4518,89,1045,61,338,60,46,46,1596,66.50,3,5,5,13,8,11,0,0,3,11,0
41,PhD,Married,2,70643,0,0,13,0,2012,10/15/12,4791,66,1218,107,304,23,143,33,1828,76.17,1,5,8,4,6,4.8,0,0,3,11,1
56,PhD,Married,2,30396,1,0,11,0.5,2014,4/30/14,4229,22,15,0,6,0,1,12,34,1.42,2,1,1,2,7,4,1,0,3,11,1
57,PhD,Divorced,1,50616,0,1,11,1,2014,4/18/14,4241,56,128,0,16,0,1,4,149,6.21,2,4,0,4,7,5.2,0,0,3,11,0
56,Master,Single,1,62772,0,1,12,1,2013,5/19/13,4575,74,581,49,157,43,8,108,946,39.42,1,5,6,11,2,7.4,1,0,3,11,0
40,PhD,Single,1,30298,0,0,11,0,2014,5/19/14,4210,48,6,3,12,6,1,0,28,1.17,1,1,1,3,3,3,0,0,3,11,0
41,Graduation,Single,1,52413,1,0,13,1,2012,11/3/12,4772,67,185,8,133,56,56,12,450,18.75,2,7,1,7,7,7,0,0,3,11,0
68,PhD,Married,2,44155,1,1,11,1,2014,1/19/14,4330,24,22,1,9,0,0,14,46,1.92,1,1,1,2,4,2.8,0,0,3,11,0
54,PhD,Divorced,1,86979,0,0,12,0,2013,11/7/13,4403,67,584,100,835,65,83,35,1702,70.92,1,5,5,5,2,3.8,1,0,3,11,1
50,Graduation,Together,2,76532,1,1,12,1,2013,9/9/13,4462,38,355,30,177,90,138,30,820,34.17,4,9,5,7,5,6.2,0,0,3,11,0
43,Graduation,Married,2,42081,1,0,12,0.5,2013,2/26/13,4657,86,175,10,110,54,6,27,382,15.92,2,6,3,4,6,4.8,1,0,3,11,0
37,PhD,Married,2,67546,0,0,13,0,2012,8/31/12,4836,90,864,134,768,150,38,172,2126,88.58,1,4,10,5,3,4.2,0,0,3,11,0
36,Master,Together,2,88420,0,0,11,0,2014,5/2/14,4227,87,957,153,612,99,95,153,2069,86.21,1,4,7,8,1,5.2,1,0,3,11,0
40,Graduation,Married,2,31158,1,0,12,0.5,2013,1/27/13,4687,62,25,6,16,20,0,5,72,3.00,2,2,0,3,8,5,0,0,3,11,0
57,Graduation,Divorced,1,61671,0,1,11,1,2014,6/3/14,4195,23,641,7,56,0,0,28,732,30.50,8,10,4,6,8,6.8,1,0,3,11,0
51,Graduation,Single,1,69719,0,0,11,0,2014,5/26/14,4203,99,273,86,208,177,14,43,801,33.38,1,2,3,5,1,3.4,0,0,3,11,0
76,Graduation,Divorced,1,49160,0,1,12,1,2013,10/20/13,4421,29,122,21,43,25,10,15,236,9.83,2,3,1,6,6,6,0,0,3,11,0
47,Basic,Together,2,24882,1,0,13,0.5,2012,9/9/12,4827,52,1,4,10,29,0,36,80,3.33,1,1,1,2,6,3.6,1,0,3,11,0
71,PhD,Single,1,90933,0,0,11,0,2014,3/31/14,4259,90,1020,31,430,62,63,79,1685,70.21,1,4,6,4,1,2.8,1,0,3,11,0
80,PhD,Single,1,113734,0,0,11,0,2014,5/28/14,4201,9,6,2,3,1,262,3,277,11.54,0,27,0,0,1,0.4,0,0,3,11,0
75,PhD,Together,2,59292,0,1,12,0.5,2013,6/13/13,4550,71,378,14,68,19,14,14,507,21.13,2,3,5,8,3,6,0,0,3,11,0
61,PhD,Married,2,45759,1,1,12,1,2013,2/23/13,4660,13,42,1,18,3,0,4,68,2.83,2,2,0,3,7,4.6,0,0,3,11,0
42,Graduation,Single,1,22148,0,0,11,0,2014,4/13/14,4246,16,15,5,14,0,4,11,49,2.04,1,1,0,3,7,4.6,0,0,3,11,0
38,Master,Married,2,73395,0,0,11,0,2014,3/18/14,4272,94,272,7,80,20,7,11,397,16.54,1,4,4,6,2,4.4,0,0,3,11,0
54,Graduation,Divorced,1,29819,1,0,12,1,2013,10/24/13,4417,77,9,1,24,2,1,2,39,1.63,3,3,0,3,6,4.2,0,0,3,11,0
57,Graduation,Married,2,45688,0,1,11,0.5,2014,1/25/14,4324,20,279,0,18,0,0,9,306,12.75,2,3,1,8,4,6.4,1,0,3,11,0
71,Graduation,Married,2,62820,0,0,12,0,2013,5/11/13,4583,51,398,61,265,138,61,53,976,40.67,1,3,4,6,1,4,0,0,3,11,0
54,PhD,Married,2,60491,0,1,12,0.5,2013,9/6/13,4465,81,637,47,237,12,19,76,1028,42.83,4,6,11,7,5,6.2,0,0,3,11,0
39,Graduation,Together,2,33235,1,0,11,0.5,2014,2/5/14,4313,71,45,0,16,2,1,6,70,2.92,1,3,0,3,7,4.6,0,0,3,11,0
66,Graduation,Married,2,35701,0,0,12,0,2013,3/19/13,4636,36,21,1,9,7,3,5,46,1.92,1,1,0,3,6,4.2,0,0,3,11,0
45,Master,Married,2,31535,1,0,12,0.5,2013,9/26/13,4445,95,15,4,13,0,0,19,51,2.13,1,1,1,2,7,4,1,0,3,11,0
65,2n Cycle,Together,2,92556,0,0,11,0,2014,4/20/14,4239,32,493,183,352,184,23,28,1263,52.63,0,3,5,13,0,7.8,0,0,3,11,0
55,Graduation,Single,1,67384,0,1,13,1,2012,11/10/12,4765,32,957,40,175,158,53,107,1490,62.08,2,7,8,5,5,5,1,0,3,11,0
54,Master,Together,2,80573,0,0,13,0,2012,10/14/12,4792,85,829,138,430,60,92,15,1564,65.17,1,4,6,13,2,8.6,0,0,3,11,0
58,Graduation,Married,2,77870,0,1,13,0.5,2012,8/22/12,4845,93,1017,50,500,65,50,133,1815,75.63,3,5,5,5,8,6.2,1,0,3,11,1
62,PhD,Widow,1,52278,0,1,12,1,2013,1/25/13,4689,24,953,0,71,0,0,174,1198,49.92,6,10,5,10,8,9.2,0,0,3,11,0
57,Graduation,Single,1,57107,0,1,13,1,2012,8/24/12,4843,44,159,0,120,0,0,137,416,17.33,7,4,4,8,8,8,1,0,3,11,1
35,Graduation,Married,2,18929,0,0,12,0,2013,2/16/13,4667,15,32,0,8,23,4,18,85,3.54,1,1,0,4,6,4.8,0,0,3,11,0
44,PhD,Single,1,36038,1,0,12,1,2013,5/31/13,4563,82,23,0,15,0,2,7,47,1.96,2,3,0,3,6,4.2,0,0,3,11,0
49,Graduation,Single,1,20180,0,0,12,0,2013,2/20/13,4663,27,18,42,24,15,20,18,137,5.71,1,2,1,4,7,5.2,0,0,3,11,0
60,PhD,Together,2,34230,1,1,13,1,2012,12/26/12,4719,72,15,0,4,0,0,2,21,0.88,1,1,0,2,7,4,0,0,3,11,0
48,2n Cycle,Single,1,31878,0,1,11,1,2014,6/22/14,4176,7,23,4,5,10,5,23,70,2.92,1,1,0,4,3,3.6,0,0,3,11,0
53,2n Cycle,Married,2,70932,0,1,11,0.5,2014,1/19/14,4330,57,200,193,100,46,185,185,909,37.88,2,6,2,12,3,8.4,0,0,3,11,0
69,Graduation,Single,1,91249,0,0,13,0,2012,10/20/12,4786,84,1324,27,119,71,108,27,1676,69.83,0,7,9,6,4,5.2,1,0,3,11,1
82,Master,Single,1,77598,0,0,12,0,2013,10/1/13,4440,53,1193,33,281,129,66,33,1735,72.29,1,7,5,13,3,9,1,0,3,11,0
66,Graduation,Single,1,80982,1,1,12,2,2013,1/8/13,4706,48,505,137,401,104,22,22,1191,49.63,3,11,5,11,5,8.6,0,1,3,11,0
48,Master,Married,2,22701,1,0,12,0.5,2013,9/5/13,4466,2,2,4,9,0,4,5,24,1.00,1,1,0,3,5,3.8,0,0,3,11,0
56,PhD,Married,2,55212,0,1,13,0.5,2012,11/23/12,4752,65,1103,0,45,0,0,34,1182,49.25,3,4,2,11,8,9.8,1,0,3,11,0
55,Graduation,Married,2,70617,0,0,12,0,2013,6/23/13,4540,45,353,61,753,40,46,27,1280,53.33,1,3,3,7,2,5,0,0,3,11,0
68,Graduation,Single,1,64849,0,0,13,0,2012,11/13/12,4762,42,652,48,350,94,84,108,1336,55.67,1,9,3,6,5,5.6,0,0,3,11,1
60,Master,Married,2,62694,1,1,12,1,2013,6/17/13,4546,29,379,6,157,25,91,91,749,31.21,5,9,3,7,7,7,0,0,3,11,0
51,PhD,Married,2,61917,1,1,12,1,2013,11/20/13,4390,83,46,4,36,2,2,1,91,3.79,1,2,0,4,5,4.4,0,0,3,11,0
78,PhD,Married,2,67472,0,1,12,0.5,2013,9/28/13,4443,93,162,31,127,8,17,69,414,17.25,2,4,2,7,3,5.4,0,0,3,11,0
43,Master,Married,2,21059,1,0,11,0.5,2014,1/7/14,4342,40,8,3,19,3,3,8,44,1.83,3,3,0,3,6,4.2,0,0,3,11,0
57,Master,Married,2,29543,2,0,11,1,2014,4/1/14,4258,47,17,3,18,3,4,18,63,2.63,2,3,1,2,7,4,0,0,3,11,0
74,Graduation,Married,2,75903,0,1,12,0.5,2013,4/8/13,4616,50,340,108,185,130,38,100,901,37.54,2,6,6,9,3,6.6,0,0,3,11,0
50,2n Cycle,Together,2,34984,1,1,13,1,2012,9/6/12,4830,40,8,4,15,3,5,3,38,1.58,2,1,0,3,7,4.6,0,0,3,11,0
69,PhD,Single,1,54998,0,1,12,1,2013,3/10/13,4645,3,154,22,202,39,30,8,455,18.96,5,4,2,9,4,7,0,0,3,11,1
76,PhD,Widow,1,54356,0,1,13,1,2012,11/19/12,4756,62,710,15,30,20,0,0,775,32.29,3,11,2,8,8,8,0,0,3,11,1
66,Master,Married,2,34242,0,1,11,0.5,2014,3/23/14,4267,25,8,2,4,0,0,1,15,0.63,1,0,0,3,5,3.8,0,0,3,11,0
52,Graduation,Married,2,25410,1,0,12,0.5,2013,8/31/13,4471,48,2,2,4,13,13,4,38,1.58,1,1,0,4,4,4,0,0,3,11,0
41,PhD,Married,2,73356,0,0,11,0,2014,2/6/14,4312,56,1050,14,322,0,14,112,1512,63.00,1,5,11,5,2,3.8,1,0,3,11,1
75,Graduation,Together,2,28320,0,1,12,0.5,2013,1/14/13,4700,68,19,1,14,3,2,4,43,1.79,1,1,0,3,8,5,0,0,3,11,0
48,Graduation,Single,1,23763,1,0,13,1,2012,8/7/12,4860,64,22,0,6,6,2,6,42,1.75,1,1,0,3,7,4.6,0,0,3,11,0
41,Graduation,Married,2,72570,0,0,11,0,2014,4/25/14,4234,67,274,83,216,151,141,224,1089,45.38,1,4,6,12,1,7.6,0,0,3,11,0
49,Master,Married,2,34529,1,0,13,0.5,2012,9/14/12,4822,94,68,6,38,3,6,41,162,6.75,2,2,2,3,7,4.6,0,0,3,11,0
74,Graduation,Widow,1,70792,0,0,12,0,2013,2/6/13,4677,82,344,45,654,104,11,114,1272,53.00,2,3,4,10,3,7.2,0,0,3,11,0
43,Graduation,Married,2,63211,0,0,13,0,2012,11/2/12,4773,3,145,193,459,205,26,145,1173,48.88,2,3,8,7,2,5,0,0,3,11,1
51,Master,Married,2,83891,0,1,11,0.5,2014,6/20/14,4178,24,217,38,350,111,85,15,816,34.00,1,4,7,10,1,6.4,0,0,3,11,0
57,Graduation,Single,1,36065,1,1,12,2,2013,3/31/13,4624,54,18,7,34,10,2,3,74,3.08,3,3,0,3,8,5,0,0,3,11,0
71,Graduation,Together,2,39898,0,1,12,0.5,2013,2/12/13,4671,20,69,8,26,12,7,12,134,5.58,2,3,0,4,7,5.2,0,0,3,11,0
85,PhD,Single,1,51141,0,0,12,0,2013,7/8/13,4525,96,144,0,7,0,0,6,157,6.54,1,3,1,4,5,4.4,0,0,3,11,0
49,Graduation,Married,2,56939,0,1,12,0.5,2013,9/18/13,4453,19,256,34,103,90,29,49,561,23.38,2,3,3,10,3,7.2,0,0,3,11,0
74,Graduation,Single,1,80872,0,0,11,0,2014,5/12/14,4217,60,483,72,567,94,12,108,1336,55.67,1,4,4,10,1,6.4,0,0,3,11,0
49,PhD,Together,2,72335,0,0,13,0,2012,8/13/12,4854,2,1285,105,653,28,21,0,2092,87.17,1,10,4,8,8,8,0,0,3,11,1
61,PhD,Single,1,61798,0,0,12,0,2013,11/23/13,4387,13,338,4,89,11,8,13,463,19.29,1,4,2,9,4,7,0,0,3,11,0
75,PhD,Widow,1,76842,0,0,11,0,2014,5/3/14,4226,37,605,10,345,84,54,32,1130,47.08,1,1,8,7,0,4.2,0,0,3,11,0
49,Graduation,Together,2,29478,1,0,11,0.5,2014,1/17/14,4332,59,8,0,7,3,1,1,20,0.83,1,1,0,3,6,4.2,0,0,3,11,0
69,Graduation,Single,1,46998,0,1,13,1,2012,10/22/12,4784,55,172,41,86,45,6,27,377,15.71,5,5,3,5,7,5.8,1,0,3,11,0
35,Graduation,Single,1,96843,0,0,12,0,2013,4/23/13,4601,60,448,71,951,40,17,17,1544,64.33,1,6,11,10,2,6.8,1,0,3,11,1
75,PhD,Widow,1,56551,1,1,11,2,2014,5/7/14,4222,48,67,4,32,17,2,16,138,5.75,3,2,1,4,4,4,0,0,3,11,0
60,Master,Married,2,70053,0,1,12,0.5,2013,7/3/13,4530,38,512,53,98,81,179,89,1012,42.17,3,8,5,10,5,8,0,0,3,11,0
63,PhD,Widow,1,71670,0,0,12,0,2013,7/9/13,4524,8,1462,16,128,0,0,160,1766,73.58,1,5,3,6,6,6,1,0,3,11,1
47,Graduation,Married,2,44359,1,1,11,1,2014,6/17/14,4181,19,20,0,14,7,3,1,45,1.88,3,2,0,4,3,3.6,0,0,3,11,0
73,Graduation,Single,1,40887,1,1,12,2,2013,5/6/13,4588,32,50,4,44,10,10,43,161,6.71,3,3,1,3,9,5.4,0,0,3,11,1
59,Graduation,Divorced,1,48877,0,1,11,1,2014,1/5/14,4344,27,102,1,15,2,0,24,144,6.00,1,3,0,4,7,5.2,0,0,3,11,0
78,Graduation,Together,2,74485,0,0,12,0,2013,8/24/13,4478,58,499,149,815,173,49,49,1734,72.25,1,6,7,12,3,8.4,0,0,3,11,0
53,Graduation,Together,2,64474,0,1,12,0.5,2013,10/22/13,4419,59,381,35,172,56,86,93,823,34.29,2,8,2,10,5,8,0,0,3,11,0
62,Graduation,Together,2,77226,0,1,11,0.5,2014,2/28/14,4290,29,631,43,239,128,76,21,1138,47.42,2,6,8,12,3,8.4,0,0,3,11,0
76,Graduation,Widow,1,72643,0,0,12,0,2013,2/27/13,4656,60,526,80,553,123,94,53,1429,59.54,1,3,10,7,2,5,1,0,3,11,1
47,Master,Together,2,85738,0,0,11,0,2014,1/23/14,4326,41,913,26,376,17,26,13,1371,57.13,1,3,6,11,1,7,1,0,3,11,0
59,Graduation,Divorced,1,55686,0,1,12,1,2013,2/14/13,4669,27,673,0,199,37,47,26,982,40.92,2,6,3,5,4,4.6,1,0,3,11,0
42,Graduation,Single,1,39062,1,0,11,1,2014,3/25/14,4265,28,23,0,9,0,0,12,44,1.83,1,1,0,3,4,3.4,1,0,3,11,0
54,Graduation,Together,2,34600,1,1,12,1,2013,1/1/13,4713,8,199,33,60,8,3,15,318,13.25,5,5,2,5,8,6.2,0,0,3,11,1
50,Graduation,Married,2,40794,0,1,12,0.5,2013,4/7/13,4617,18,261,23,73,4,23,50,434,18.08,2,6,3,5,7,5.8,0,0,3,11,0
54,2n Cycle,Married,2,54690,1,1,12,1,2013,11/7/13,4403,76,111,16,37,7,9,18,198,8.25,3,3,1,5,3,4.2,0,0,3,11,0
56,Graduation,Married,2,4428,0,1,12,0.5,2013,10/5/13,4436,0,16,4,12,2,4,321,359,14.96,0,25,0,0,1,0.4,0,0,3,11,0
62,2n Cycle,Married,2,32632,0,0,13,0,2012,8/2/12,4865,32,63,151,137,153,19,53,576,24.00,2,4,4,8,5,6.8,0,0,3,11,0
57,PhD,Single,1,38236,1,1,12,2,2013,9/20/13,4451,2,58,0,18,2,0,10,88,3.67,4,3,0,4,7,5.2,0,0,3,11,0
46,Graduation,Married,2,36781,1,0,11,0.5,2014,4/10/14,4249,16,29,1,17,0,3,13,63,2.63,1,2,1,2,8,4.4,0,0,3,11,1
41,Master,Single,1,31385,1,0,13,1,2012,12/5/12,4740,56,3,2,12,0,1,9,27,1.13,1,1,0,2,8,4.4,1,0,3,11,1
41,Graduation,Married,2,24570,1,0,12,0.5,2013,2/27/13,4656,97,28,34,62,11,14,44,193,8.04,3,4,0,4,9,6,0,0,3,11,0
51,PhD,Divorced,1,25509,1,0,13,1,2012,9/18/12,4818,15,40,3,30,10,7,11,101,4.21,3,3,0,3,9,5.4,0,0,3,11,1
74,Graduation,Married,2,94642,0,0,11,0,2014,2/12/14,4306,35,879,143,797,106,143,143,2211,92.13,0,5,7,9,1,5.8,1,0,3,11,0
